PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
70,103249575,10630975,CC(C1=CC=CO1)N(C(=O)N)O,Active,,,,1.95,IC50,=,1950,nM
71,103249578,9796542,CC(/C=C/C1=CC=C(O1)OC2=CC=C(C=C2)F)N(C(=O)N)O,Active,,,,0.16,IC50,=,160,nM
72,103249606,10591982,C1=CC(=CC=C1OC2=CC=C(O2)/C=N/OCCN(C(=O)N)O)F,Active,,,,0.06,IC50,=,60,nM
73,103249850,10820552,C1CC1CN(C(=O)N)O,Active,,,,1,IC50,=,1000,nM
74,103249859,9926352,CC(C1=CC=C(C=C1)OC(C)C2=CC=CC=C2)N(C(=O)N)O,Active,,,,0.19,IC50,=,190,nM
75,103249880,10630626,CC(C1CC1)N(C(=O)N)O,Active,,,,1.7,IC50,=,1700,nM
76,103249881,44302302,C1=CSC(=C1)/C=C/C2=CC=C(S2)CN(C(=O)N)O,Active,,,,0.83,IC50,=,830,nM
77,103249912,10535951,CC1=CC(=C(O1)C)C(C)N(C(=O)N)O,Active,,,,1.8,IC50,=,1800,nM
78,103249913,10749417,C1=COC=C1CN(C(=O)N)O,Active,,,,0.74,IC50,=,740,nM
79,103249914,3086671,C[C@H](C#CC1=CC=C(S1)CC2=CC=C(C=C2)F)N(C(=O)N)O,Active,,,,0.16,IC50,=,160,nM
80,103249916,44302311,CC(/C(=C/C1=CC=C(O1)OC2=CC=C(C=C2)F)/F)N(C(=O)N)O,Active,,,,0.09,IC50,=,90,nM
81,103249944,10725826,CC1=C(C=CO1)CN(C(=O)N)O,Active,,,,0.46,IC50,=,460,nM
82,103249945,10726150,CC1=CC(=C(O1)C)CN(C(=O)N)O,Active,,,,0.38,IC50,=,380,nM
83,103249950,10616899,CC(CO/N=C/C1=CC=C(O1)OC2=CC=C(C=C2)F)N(C(=O)N)O,Active,,,,0.11,IC50,=,110,nM
84,136929427,53766704,C[C@H](CN(C(=O)N)O)C#CC1=CC=C(O1)OC2=CC=C(C=C2)F,Active,,,,0.05,IC50,=,50,nM
85,136934503,57397555,C[C@@H](CN(C(=O)N)O)C#CC1=CC=C(O1)OC2=CC=C(C=C2)F,Active,,,,0.08,IC50,=,80,nM
