PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
48,381873354,56849428,C1CC(C1)(C2=CC=C(C=C2)C3=CN=C(N=C3)N)C4=NOC(=N4)N5CCC(CC5)O,Active,,,,0.118,IC50,=,118,nM
49,381878120,68075211,CC(C)(CO)N1C=C(C=N1)C2=NC(=NO2)C3(CCC3)C4=CC=C(C=C4)C5=CN=C(N=C5)N,Active,,,,0.155,IC50,=,155,nM
50,381879464,56953432,C[C@@](C1CC1)(C2=CN=C(C=C2)C3=CN=C(N=C3)N)C4=NOC(=N4)C5=CN(N=C5)CC#N,Active,,,,0.019,IC50,=,19,nM
51,381879845,137657524,CC1(CCN(CC1)C2=NC(=NO2)[C@](C)(C3CC3)C4=CC=C(C=C4)C5=CN=C(N=C5)N)O,Active,,,,0.013,IC50,=,13,nM
52,381882657,56953526,CC(C)[C@](C)(C1=CN=C(C=C1)C2=CN=C(N=C2)N)C3=NOC(=N3)C4=CN(N=C4)C5COC5,Active,,,,0.037,IC50,=,37,nM
53,381883046,137659038,CC1(CCN(CC1)C2=NC(=NO2)[C@](C)(C3CC3)C4=CN=C(C=C4)C5=CN=C(N=C5)N)O,Active,,,,0.115,IC50,=,115,nM
54,381883534,56848702,C1CCN(C1)C2=NC(=NO2)C3(CCC3)C4=CC=C(C=C4)C5=CN=C(N=C5)N,Active,,,,0.467,IC50,=,467,nM
55,381884392,137659953,C[C@@](C1CC1)(C2=CN=C(C=C2)C3=CN=C(N=C3)N)C4=NOC(=N4)N5CCC(CC5)O,Active,,,,0.324,IC50,=,324,nM
56,381886779,137661557,CC(C)OC1CCN(CC1)C2=NC(=NO2)C3(CCC3)C4=CC=C(C=C4)C5=CN=C(N=C5)N,Active,,,,0.174,IC50,=,174,nM
57,381887589,66765453,CC(C)[C@](C)(C1=CC=C(C=C1)C2=CN=C(N=C2)N)C3=NOC(=N3)N4CCC(CC4)O,Active,,,,0.055,IC50,=,55,nM
