PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
55,103432351,9978600,CCOC(=O)C1=CC2=C(C=C1)OC(=N2)NC(CC3=CC=C(C=C3)F)C4=CC=CC=N4,Active,,,,0.027,IC50,=,27,nM
56,103432362,10044577,C1=CC=NC(=C1)C(CC2=CC=C(C=C2)F)NC3=NC4=CC(=C(C=C4O3)F)F,Active,,,,0.03,IC50,=,30,nM
57,103432372,11725484,C1=CC=NC(=C1)C(CC2=CC=C(C=C2)F)NC3=NC4=C(O3)C=CC(=C4)F,Active,,,,0.021,IC50,=,21,nM
58,103432461,44384430,CCC1=CC2=C(C=C1)SC(=N2)NC(CC3=CC=CC=C3)C(=O)OCC,Active,,,,0.012,IC50,=,12,nM
59,103432576,44384494,CCC1=CC2=C(C=C1)N=C(S2)NC(CC3=CC=CC=C3)C(=O)OCC,Active,,,,0.24,IC50,=,240,nM
60,160671762,10019289,CCOC(=O)[C@H](CC1=CC=CC=C1)NC2=NC3=CC=CC=C3S2,Active,,,,0.23,IC50,=,230,nM
61,160692586,71458,CC1=CC2=C(C=C1)OC(=N2)N[C@@H](CC3CCCCC3)C4=CC=CC=N4,Active,,,,0.001,IC50,=,1,nM
62,160693233,10335561,CCOC(=O)[C@H](CC1=CC=CC=C1)NC2=NC3=CC=CC=C3O2,Active,,,,0.15,IC50,=,150,nM
63,160698578,10017804,COC(=O)[C@H](CC1CCCCC1)NC2=NC3=CC=CC=C3O2,Active,,,,0.005,IC50,=,5,nM
64,160698591,11726246,CC(C)C1=CC2=C(C=C1)OC(=N2)N[C@@H](CN3CCCCC3)C4=CC=CC=C4,Active,,,,0.1,IC50,=,100,nM
65,160703971,10470635,CCOC(=O)[C@@H](CC1=CC=CC=C1)NC2=NC3=CC=CC=C3O2,Active,,,,1.5,IC50,=,1500,nM
66,160703972,9862559,CC1=CC2=C(C=C1)OC(=N2)N[C@H](CC3CCCCC3)C4=CC=CC=N4,Active,,,,0.04,IC50,=,40,nM
67,160709285,10338765,CC(C)C1=CC2=C(C=C1)OC(=N2)N[C@H](CN3CCCCC3)C4=CC=CC=C4,Active,,,,1.2,IC50,=,1200,nM
68,160709292,10063489,COC(=O)[C@@H](CC1CCCCC1)NC2=NC3=CC=CC=C3O2,Active,,,,0.1,IC50,=,100,nM
